shape_id,shape_label,points,mae,rmse,mean_bias,mape_pct,max_pct,meets_first_pass_gate
LD_Haack,Von Karman (L-D Haack),5,0.009272800000000001,0.009728882155725805,0.009272800000000001,10.69792682245124,17.407475645425013,yes
LV_ogive,L-V Ogive (L/D=2.93),6,0.008772333333333332,0.010042200173932668,-2.9000000000001247e-05,8.28317005492453,14.076089380491505,yes
cone_n1,Sharp Cone (n=1),4,0.029130999999999997,0.03445584464209229,0.029130999999999997,25.853858279204722,45.587247011018206,no
paraboloid_n0p5,Paraboloid (n=0.5),5,0.006789599999999998,0.009672685480258313,0.005613599999999999,8.71302298321458,27.87426141697499,yes
quarter_power_n0p25,1/4 Power Series (n=0.25),5,0.0234288,0.02347837105082037,0.0234288,12.383506574050728,15.524457232539888,no
